Cycle,1000,100,10,1,0.1,0.01,0.001
1,0.08868113,0.091721274,0.08831951,0.08752762,0.11471872,0.10004808,0.087812304
2,0.08248006,0.10081784,0.085103534,0.09552055,0.12509143,0.10706563,0.08392179
3,0.08037011,0.106527664,0.09310642,0.09635797,0.12312529,0.10142988,0.078618966
4,0.084815316,0.10513767,0.09288502,0.092224255,0.1237538,0.0993195,0.07804938
5,0.08471148,0.10855693,0.080174506,0.09832931,0.1205225,0.10495051,0.07962966
6,0.08573665,0.114906006,0.09723839,0.094092555,0.11962269,0.104904145,0.08308584
7,0.087151974,0.106242925,0.090814024,0.08845779,0.11596378,0.10490997,0.079699315
8,0.07230948,0.11111647,0.09753062,0.083978176,0.123730175,0.106440976,0.07765221
9,0.085612305,0.10964535,0.097103156,0.08842435,0.123867564,0.11145875,0.084559634
10,0.08164405,0.10884826,0.09742646,0.08963842,0.122230515,0.11650546,0.076758794
11,0.084523894,0.10245034,0.09197248,0.09727018,0.120769545,0.12081933,0.07711442
12,0.099509954,0.11030158,0.084675945,0.089210756,0.13343924,0.10460669,0.08351213
13,0.10393899,0.11877686,0.098067865,0.09336987,0.12806214,0.1167945,0.07414061
14,0.10956991,0.103329845,0.09920564,0.09001717,0.121894166,0.11646921,0.07837255
15,0.13286668,0.11145219,0.090087354,0.09574807,0.124644406,0.10900721,0.079411045
16,0.14401418,0.11853731,0.096569106,0.08473277,0.12419829,0.108769745,0.07793641
17,0.1630198,0.12716502,0.098919496,0.09940297,0.12739322,0.10963127,0.091684155
18,0.18633214,0.1422088,0.09423238,0.0975211,0.12860508,0.11962049,0.07907886
19,0.21609862,0.1602881,0.10067269,0.09457539,0.13067055,0.11374831,0.07660727
20,0.24041325,0.18750864,0.10685912,0.10184266,0.13129818,0.117632195,0.087849095
21,0.2739387,0.20819116,0.11460081,0.09853817,0.1293488,0.1084782,0.08360042
22,0.3008781,0.2284452,0.13531108,0.10802282,0.12856692,0.109283835,0.08662687
23,0.33248883,0.2545236,0.16634691,0.12082074,0.13194486,0.107829094,0.084640004
24,0.37140214,0.29159093,0.18709344,0.12995362,0.13634047,0.11375517,0.08951028
25,0.4081262,0.31390426,0.20362052,0.1434678,0.1295242,0.103263184,0.085629776
26,0.45097554,0.3527028,0.2338125,0.17714722,0.14589763,0.15540227,0.091919854
27,0.48638195,0.38974816,0.25477916,0.2034711,0.14945526,0.11408636,0.100416936
28,0.5248838,0.43048203,0.30084106,0.23632766,0.17450017,0.15614809,0.09504359
29,0.57298476,0.4679724,0.3231677,0.26110893,0.19097444,0.16902694,0.09843158
30,0.6121173,0.5154381,0.36558732,0.28917235,0.21652548,0.17738038,0.10983963
31,0.65358734,0.55821836,0.40096614,0.32516003,0.23515011,0.1694531,0.116040304
32,0.6937002,0.5922252,0.44191533,0.36268786,0.26033545,0.2143498,0.13402012
33,0.7344369,0.63940823,0.48063594,0.39951283,0.2823146,0.22747493,0.14502874
34,0.7730041,0.66900533,0.51446396,0.43172783,0.29429644,0.22510865,0.14793259
35,0.812356,0.7172139,0.55162054,0.45945534,0.31743228,0.22411105,0.15029992
36,0.8488252,0.747488,0.58486134,0.5027545,0.3262022,0.22501098,0.14038977
37,0.8744124,0.7926775,0.626498,0.53222644,0.35257715,0.24329525,0.15220475
38,0.9159868,0.8283942,0.6486095,0.571471,0.37060434,0.24817927,0.15543199
39,0.94798005,0.8630725,0.6940984,0.5997083,0.38871926,0.24675456,0.15927806
40,0.9793086,0.89518607,0.724031,0.62687755,0.41404063,0.25769493,0.16243827
