,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,70,370.546752328527,286.072090567636,441.830912536299,263.940722478227,1.84814886441654,3.22199063909807,3.07686825744031,278.028526666107,0.720086220675228,0.995780265850328,0.353138557325394,-1.71728753940641,0.384736431493934,-0.505205138805138,0.496962534742693,0.290700687352171,0.617649819884036,0.160093073472694,-0.719485609450601,0.399107209815327,0.251277051810916,0.347409949652103,-0.0421903347556736,-0.531007481620975,0.393871323115377,-0.509825564880543,-0.365212137414403,0.48638766107166,-0.460644492570225,-0.114001929634696,0.202999490161062,1.15490236561476,0.174554933984723,-0.250366210281925,0.773507822475381,-0.363797439897951,0.388336054174033,0.0789373842425221,-0.330828173914938,1.31430366219718,1.35680682401403,-0.0888820271374584,-0.426009787506302,-0.414038940305431,0.186616526189027,-0.129352085547055,-1.10261651624808,0.268909575022747,7.40154605023201,-0.0757643332692055,-0.217678423573545,0.19171515526466,0.716659798011449,0.122428625404666,-0.448846470293972,-0.493306698209551,-0.482168825512815,-0.818510722649364,-0.463028377877265,0.478995880459365,-0.116939286565923,-0.154788242871746,-0.593016196747215,0.112765066026952,-0.0670465636118252,-0.112246224616001,0.484848777758316,-0.722259867194339,-1.33478918265649,-1.06994045093859,-0.360265759772005,-1.07166465614023,-0.0421056297670361,0.0856877636589388,0.52486357432872,0.43437964927034,-0.0776129684972489,-0.00781884211357919,0.0134132222732433,0.306545706483178,-0.913325747275508,3.66620808943719,1.5629082844049,0.284892074115476,-0.733194629697607,0.402749226870242,-0.190324938011372,-0.570724102098325,-0.383229335329304,0.622480525186631,0.604855902784379,0.350706366744134,-0.122671529297122,-0.713388747051681,-0.0956991445316362,1.17300830350769
,70.5,385.6404729953,316.576732442392,448.942189517532,264.707396474794,1.84831123505364,2.20365871297599,3.31619011081841,282.715629188332,1.17505896180211,0.597712788704314,0.328335429890501,-1.03824333589341,0.491470688222819,-0.636327746084419,0.756878941516391,0.583383206732208,0.215686476188466,-0.215502960261006,-0.295055040670263,-0.011918743319427,0.302404648564163,-0.148517146386666,0.445673562621721,-0.472198913731177,-0.0595636771030854,0.208123665196467,0.274360033038306,-0.00486178037596119,-0.361031441572152,-0.676208942225855,-0.315285462804979,-0.00308587342158262,-0.13221179483287,-1.14735248657047,0.456381508470599,0.113641316118049,0.781863275375486,-0.470505640694853,-0.830997494741041,1.00510054045566,0.708649847476011,-0.182151122151595,-0.430185174457108,-0.378566398031694,0.538659258185874,-0.601457377387703,-1.09831115107619,-0.953789743874438,6.74522564783388,-0.427123452626006,-0.789054784619736,-0.856707849242753,0.107711331927987,-0.463080713892964,-0.994627876646575,-0.551157583088184,-1.14606692830409,-1.40192305510402,-0.721676770485658,0.0130820105526368,-0.760829014031913,-0.566993385918693,-1.32392306274704,-0.508109772329533,-0.461807505156571,-0.727135131183331,-0.209073586149202,-1.05599232542119,-2.01653847147821,-0.892647477218588,-0.624600472180759,-1.30679915968011,-0.844844783598319,-0.744601044049091,-0.425284879692867,-0.00194388593581607,-1.09647810675,-1.01938292126044,-0.493234821442229,-1.12134513498626,-1.33432046886855,2.42874578481423,0.548230080035864,-0.646261520301664,-1.70574609789441,-0.23822921128351,-0.835849028263226,-1.5571176810933,-1.08919813351281,-0.309034753945014,-0.482016773346572,-0.318812050084034,-0.769625175059161,-1.47811557039245,-0.831715303129272,0.197996697167014
,71,396.834069950476,340.183723544415,451.226262815635,265.916305587435,1.63833476350442,1.54985373940235,3.04067348251556,286.734613446225,0.916397729305857,-0.0840884739615717,0.121342616217476,-0.745374289879919,0.443652775788337,-0.491012172281046,0.426923137543838,0.573941043568198,0.555776762299388,-0.55868661178971,0.587709226262064,-0.0876699054937831,0.086512984302658,-0.422125158923905,0.178442733174847,-0.318824301454356,-0.073118264845391,0.525450065333075,0.404123938962755,0.469587809512063,-0.37108916035487,-0.97489582323027,-0.385093004627208,-0.81857911959753,-0.244630841212825,-1.1092652344858,0.134064536716664,0.598403914856476,1.19315035835541,-0.0725359281883584,-0.259448278302386,1.19496140581577,0.190280973693177,-0.321596980238894,-0.387757175018066,-0.250959422270057,0.954683270610758,-0.659608909816541,-0.782512876945304,-0.879909070422968,6.5496752524038,-0.525229993309381,-0.712853554531762,-0.432810748455154,-0.398266023717611,-0.324537404379782,-1.12312738635353,-0.575103739995882,-1.07186997336993,-1.44576075036042,-1.09759899107115,-0.286787443332287,-0.56159444478692,-0.800291628150035,-0.850080881062979,-0.367460339570187,-0.383054753604995,-1.02242545032209,-0.349841997789667,-0.759292769681281,-1.54845362988289,-0.881978622198631,-0.652156550373206,-1.2992805648995,-1.04408885919173,-1.40324898354515,-1.13300292667594,-0.420097576058652,-1.71804945360992,-1.64537572739562,-1.1666383424415,-1.72010661528367,-1.56724920712531,1.5387244145283,-0.14713056315145,-1.2156391632513,-2.22466607572881,-0.138375592669775,-1.5091876412373,-1.55850658418535,-1.83969398394458,-1.2678430840881,-1.42508156228621,-0.549489283669629,-0.890460571566109,-1.66866305913493,-1.34804891448488,-0.483024387985438
,71.5,403.783459108693,356.149550748812,452.30664518599,264.109156364647,1.16906414373403,1.64712295607478,2.72076188290333,286.132995459749,0.752540774512909,-0.164368513356465,0.233870661544756,-0.435474809820903,-0.129848508598855,-0.440026280734571,0.276212120927141,0.687204211613448,0.133538487172814,-0.540824079010974,0.599497293248817,-0.412096046685235,-0.161842593164181,-0.809157661295956,-0.418830055337992,-0.430587496576322,0.114889740224669,0.139793193616356,-0.0953752861876751,1.03136649199456,-0.731948585277962,-1.31150008328672,-0.0820158296240834,-1.22623163100735,-0.718888226271133,-1.30496514351665,-0.229769385234192,0.745940845296047,0.68583533407832,-0.234131259568414,0.576044150702614,0.608042976945512,-0.329692345051228,-0.495974515022169,0.0760555076689116,-0.589183330563344,0.595680300534752,-0.761893678162039,-0.119139863298244,-0.99839533901428,6.56319932898714,-0.402135162285333,-0.580878128046493,0.195537850338098,0.0868437002902169,0.0778628971428361,-0.532582228495755,-0.554844623763529,-0.318091996114958,-0.380437497243918,-0.999606631387564,-0.862298404077933,-0.00600767551071613,-0.359337819721645,-0.516330962469624,0.242581861463464,-0.280566337575522,-1.13001072018318,-0.184035343959181,-0.377103097319434,-0.879648321191894,-0.360473450145889,-0.504286491090284,-0.749388321335005,-0.410737681589922,-1.08735827298574,-0.13056833195526,0.27597261426024,-1.49605075761036,-1.4890964824707,-1.03161764695869,-1.20168911167974,-1.23102746835741,1.3704645689462,-0.441147202721936,-1.28806813840151,-1.67011299874582,0.0628458850455331,-1.45744576038362,-0.872342458956382,-1.53803543065499,-1.35082476646852,-1.46698968421782,-0.39177268723671,-0.92084317219576,-1.15586400111454,-1.60516484796688,-0.614855330337321
,72,408.598878896408,366.002374346887,453.802493078741,262.442172852805,1.79329747146403,2.4751771332339,3.15242978378109,285.623597336457,0.556381101641307,0.51112988539154,0.272917310915943,0.869458367737366,-0.0850537335513195,-0.33162180615011,0.76178413643305,1.02332977036582,-0.434006709090056,-0.270706440024583,0.3996029650487,-0.513725808698325,-0.157841993449097,-0.730167205407952,-0.32829437407338,-0.0659802143442789,-0.292877857334986,0.186831999531307,0.00337709102217332,0.289535606978177,-0.528688882955407,-1.04163492226638,-0.0659745654416497,-1.70296710502345,-0.942324420726152,-1.4797805018365,-0.551978774194538,0.869618359936567,0.100329844243561,-0.662467545343304,0.741649353275761,0.228026793792765,-0.815599548265993,-0.18323513844399,0.425582041869461,-0.677568826781624,0.592148200144834,-0.771599836081464,0.207830156736065,-1.7130748833232,6.16387018734849,-0.0504157099729809,-0.529896656435255,-0.00823502598058212,0.18163364753633,-0.00759530955923537,0.17474354638324,-0.438776203884686,0.0551048185683385,0.501794670065806,-0.150876588782751,-0.750486217512787,0.533842446928816,0.191231851991006,-0.0467811678580006,0.651554655425628,-0.12735414136273,-0.227959986859389,0.0361017709102498,-0.0298157066272893,-0.0714777020728548,0.682651652610502,-0.467506265590771,-0.145477202741404,0.311440761533845,-0.287283002937443,0.418985095230539,0.902004274337628,-0.36856481117195,-0.989923612835298,-0.497629859948063,-0.66395080300191,-0.932770613786602,1.84751304816035,-1.13509754575466,-0.940425515946799,-0.813868544631362,-0.309944867111994,-0.63861329980341,-0.843307250365228,-0.58060368508427,-1.08858483873166,-1.52703230017335,-0.394691860668502,-0.543681174807944,-0.487383341618852,-1.30422806811748,-0.941232106447842
,72.5,411.594314468115,374.012812868691,450.651836962934,261.92578928971,3.03590032765618,3.42900437312869,3.47229114734381,283.107036897229,0.3714606570814,0.650690436100035,0.160250734739407,0.783743538115914,0.21472665065113,0.0150836670164267,0.611353519360648,0.84048987390122,0.198978364032826,-0.02407598587439,0.851915024874643,-0.218868614276118,0.206662729697712,0.0547606038743425,-0.179526857823589,0.326644780341383,-0.476399224268505,0.37199099128469,0.205577237256932,-0.22108486886043,0.294367647346292,-0.672456064553103,0.23295441206767,-1.4936588043621,-0.931945335491378,-0.84141203657822,-0.614327504271557,0.682778964072554,-0.30737546551029,-0.586468879043366,0.544951675770676,0.159587355175006,-1.06082913685663,0.391478997290392,-0.100342158554838,-0.508563188420737,0.774072622734707,-0.473449197180628,0.302890565946086,-1.14457448282576,6.04123989583064,0.1628514451142,-0.415119589429537,0.085144281118346,-0.235014155402098,0.0437333763608763,0.125737132743666,-0.267696426718203,0.302048971805334,0.708563251446037,0.41972451564078,-0.310483351047537,0.770610793923765,0.8127796643235,0.518603685120183,0.969985834797569,0.644030457473491,0.97220163328808,0.0254235021821501,0.671985701065978,0.825360605302535,0.660857415849136,0.115199251535273,0.27146346910115,0.633646595549749,0.550300179181249,0.0412854584370734,0.418675413455105,0.257088006863682,-0.238436565387531,0.0811241378289651,-0.242958169204371,-0.391295179470148,2.69720730420664,-1.23678114575694,-0.244752052583181,-0.227172265776687,0.0117294504312895,-0.0436719742091896,-0.125303975977772,0.298582018980369,-0.79958734793189,-1.30396512971259,-0.279926303075001,0.468825127905859,-0.159619184019618,-0.195915248480048,-0.422113725202053
,73,412.76482339149,380.220657500931,445.321966291109,260.047628768212,3.53805272954065,3.96755835727549,3.21170522440588,276.224579901107,0.436232545384257,0.07903861162049,0.312091295099265,0.166178965878146,-0.00158758764007416,0.373826656396318,0.308977253685669,1.01554969740744,0.661289280101187,0.409098920220117,0.922727910150172,-0.106646224299823,0.499672941537199,0.497487687781472,-0.15813988367961,0.148175452481439,0.116220961765407,-0.0928224661342369,0.20624483694462,-0.0491415492762712,0.413699287408861,-0.229021200144075,0.945595138738668,-0.579599344783787,-0.48516083489244,0.216767106986538,-0.198664393680474,0.241504215882742,-0.420044102377915,-0.22607494888598,0.585983814817212,-0.0521870853904716,-0.496526926835315,0.705505694326519,-0.097810426478361,-0.465376257530636,0.545834411305634,0.0304707733749296,0.795446113230298,-0.0678343688852578,6.61132666516306,0.509914367362683,0.461277387556549,0.816780533565293,0.425828930554985,0.557689548355825,0.276668572540189,-0.228806163114029,0.978341071270506,0.998782565857766,0.845969159850085,-0.30680973325866,0.84824128318985,1.08133977410637,0.682114994538608,1.48933493099247,1.53993633078352,1.36700587551945,0.236973255536213,1.38880188731525,1.41264022339345,0.493573065435214,1.08799140428079,0.962456163843171,0.718181314952346,1.21886622599851,0.675247685278407,0.29272745093499,0.754204331373046,0.792880525367423,0.892947885530475,0.475585241186877,0.502266078039156,3.68317449343266,-0.283425821928631,0.445191839825668,0.47234924606812,0.661720514437832,0.292787964373815,0.874962461199743,0.865762249872034,0.112165566388114,-0.118954058187626,0.362644617774549,0.855151682699443,0.779752979323689,0.664228146689879,0.716356285491543
,73.5,414.291400271765,384.692054050182,442.156672025312,256.592698637614,3.94871901593672,4.1985382023492,3.26996083581059,270.991936226533,0.781091299086313,0.0389827739057864,0.763431468676231,0.958858878360616,0.330499950928868,0.796068830966647,0.998121908050393,1.68151746616525,0.301795093395526,0.340774991523062,0.780905868245156,0.105397131984944,0.603077512503035,0.959810088058305,0.743841794102593,0.0185487024536428,0.34810897241158,-0.0625329392314029,0.521383536030214,-0.228211368179586,0.417348224757802,0.719938709172368,0.680507179023493,-0.0422762560482397,0.11194720770942,0.883693498529681,0.400845367868783,-0.185945639226645,-0.365477342787187,-0.321683269832079,0.388357077781279,0.190406577770943,0.0685009546288597,1.13047618137006,0.0748895951481927,-0.315455867229161,0.0609274876326822,0.189643800595547,0.856863123087408,-0.335074807840215,6.98911803222563,0.44837449517405,1.32603249922937,0.834218211168093,0.977769373489593,0.698322032520707,0.593351895535022,0.06677778719461,1.03675504780836,0.896346269143407,1.48476299231567,0.0520080592014551,0.890023304498925,0.70224792952996,0.127018186762768,1.86627194728641,1.83762927799529,1.80885794717892,0.862532703731176,1.61315888116195,1.66731711973364,1.09896814151017,1.27246392197537,1.44734659467809,0.544453353779431,1.45647367549196,1.18540054891042,0.685021911321996,1.62718055395669,1.48232240599225,1.57477938454144,0.743293605480517,0.878175940855385,3.88158762899099,0.21987414755796,1.17305862437195,1.436758200089,0.511457686794813,0.628347227211918,0.811052799960464,1.5627685097088,1.40755861432058,0.886874592091715,0.942572323386287,0.904729644342297,1.66961719723292,1.07016953216703,1.14708998700553
,74,416.416442233487,389.007191267619,437.243357031417,255.739561211505,4.29952276108912,4.29092597768795,3.2959232322238,267.654639385101,1.17104818824902,-0.222959473927176,1.22005140776963,1.12834666489636,0.707374996020292,0.870421939248331,1.18977594294972,1.7688965453421,0.500775537217123,0.0871630370801881,1.11925713254487,0.642274847160536,0.77262609557846,1.6824836615047,1.13755244554153,0.285751351481451,-0.341345441255612,0.434230913968065,0.625145876540785,-0.45751545150091,0.94229153700843,1.16203073044267,-0.109055123814926,0.438807977293493,0.500445889739524,1.5784605560699,0.929322669678072,-0.258442527215607,0.133031990375912,-0.449826826443257,0.233555987682962,0.623224893183021,0.484781065995094,1.63504480423433,-0.0281161005743229,0.0949436801408297,0.337415548696754,0.562231278938157,0.644125271637733,-0.0871262886513478,7.18734130700028,0.443810198192921,1.54036292437564,0.343063309231297,0.509730893341043,0.199433618642331,0.218316317809865,0.590362318251778,0.604633459704246,0.157413999532821,1.78022667769903,0.538189897876009,0.43206928330909,-0.0689655043189532,-0.237096753951505,1.10495134017884,1.78876694446035,2.04965487720398,1.15977499729411,1.91293810245008,1.27449403031056,0.996969646911168,0.975609673101019,1.12471852876376,0.365176514973996,1.3187022071566,0.143481582085656,0.136486381004374,1.57087244727887,2.0436648871036,1.67053085062537,0.560596310530002,1.17477257683282,3.98468995545107,0.142247460996145,1.72350251898973,1.90397413169359,0.486035951910765,0.505957132429671,0.874371919768578,2.05185510065195,2.09272038124777,1.30895382475444,1.24697392151143,1.17601101038781,1.71939697172371,1.87683268932517,1.27658538747102
,74.5,416.644846393464,393.328114320835,430.431298510517,253.220765128649,4.25141086663143,3.57851894094756,3.22869073804696,264.005926955107,1.42002686191773,-0.717494982698327,1.17970170140387,0.566404103366494,0.792250995777806,0.970936665334762,0.889119423326633,1.56449346630927,1.09721588462975,0.411283670518003,1.13020319121642,0.866782543383522,0.967179700424708,1.64866642169164,1.23058206484313,0.650854394329031,-0.195488816495356,0.317541480616285,0.205863173900241,0.1974234419705,1.04039116706201,1.27043229833441,0.283134643059896,1.18949992698174,1.00700258096754,2.00787850044179,1.4142589267492,-0.207242249747082,0.589381220851351,0.257678254740483,0.00176433616212535,0.547415776750711,0.87278399190194,1.51768880404336,0.216605922625661,0.651277062558563,0.433343875870264,0.799248201504895,0.716133026678449,1.14665948274177,7.40389505225545,0.438121831059448,1.20906517710961,0.334029443980512,0.0550658531927866,-0.507382418068744,-0.196392603696154,0.737053268133195,0.228087531862002,-0.333343731640241,1.04121747680728,0.48495070754791,-0.514747643474607,-0.627704695706939,-0.669123512176554,0.220331413069459,1.66226933473001,0.956316106706595,0.671863194112461,1.72946740846203,0.370061836895843,-0.194441273031259,0.820379577561823,0.437224951992505,0.0834523822471169,0.691745566227439,-0.432079397222026,-0.613913596112184,0.460594678304972,2.06205943106312,1.37993275322219,0.495920876223011,1.79414280541073,3.67724279481979,0.432031003226768,1.59007716953857,1.79727696151656,0.592104088192514,-0.123904837128009,1.29050570011168,1.63357944668974,1.95523692192489,1.13751533851899,0.945998804213957,0.608359438526577,1.02769152507506,1.45741193896936,1.45160773416649
,75,416.989765216297,395.078451565626,424.397393674835,247.970733906113,3.55770783431791,2.54741369812353,3.33774968847962,261.64628950987,1.1806912603256,-1.16623919443487,0.800514588868396,0.697349607142769,0.747428833712718,0.731986651395971,1.12720991522781,1.64503591150145,0.760378449593418,0.697435421779971,0.460732938972228,0.684274902547543,0.717908530808529,1.01548355292323,1.24766427866194,0.50826829939831,0.125810693411097,-0.0945725405990174,0.324242399272123,0.66004076244559,0.982175434650969,1.08851196572988,0.514917053098714,1.33031955776727,1.29542996128475,1.66812486919156,1.21887182450973,0.299038369312257,1.02511072527562,1.30085287097688,0.263224043619744,0.889916493313876,1.04251418587438,0.942050224257059,1.14190407012558,1.47893748473979,0.755995569504933,0.829608976247187,0.791321148920304,1.27231499175116,7.52110802601374,0.0906149328173456,0.932254391305264,0.6628353461183,0.14426963412842,-0.886926056392042,0.472241883277945,0.598197460558936,-0.124107812037778,-0.450433236509582,0.310171827164936,0.650426458070626,-0.926398438073306,-1.19125918679117,-0.764942997521416,-0.0404007243865863,1.18275855715501,-0.0330915977207269,0.785360368177294,1.12550455475969,-0.0286776220448814,-0.511324926443876,0.181503441362679,0.170468529228856,-0.14002120399249,-0.459286394095329,-0.164451434879481,-0.135184501975743,-0.245011893243657,1.43424002391419,0.972456077080778,0.608816531963726,1.57493867131427,2.80443646233459,0.33464060673748,1.15568945104059,1.13335862252836,0.182599499271475,-0.725106647108476,0.711260892750317,0.85323396253375,1.54108120195457,0.722175152695741,0.642454567774109,-0.20982508753508,0.877575488843206,-0.164050254434756,0.85633451224146
,75.5,418.443593717521,396.358106459684,419.901295851903,245.1681406511,2.73057345769558,2.19707724815044,3.14750689347403,262.985405792794,0.653140637014928,-0.964322039847673,0.296434199345299,0.674486732669095,0.501312135800902,0.0701478454466837,1.10430511091414,1.1605377773547,0.0833157616953031,0.298011899829248,0.18425438163456,0.458871402584293,-0.0885333120875771,0.570872502873442,0.541276010166541,0.132819456279265,-0.452804070185323,-0.129149154647337,0.191279525999903,0.236269402916946,0.955962219143942,0.331551500940577,-0.0709884487781096,0.942204493432257,0.650665494864597,0.908507182361348,0.49769570731371,0.689974535151407,0.686789500629573,1.29619531853803,0.604035112912754,1.1274091427814,0.69231133563494,0.508583715135785,1.21945625421387,1.61328424433037,1.04065005644509,0.330807154332831,0.334471348526733,0.869247486171901,7.11899447698318,-0.350997838771832,0.00772882139898456,0.666943297784087,-0.210148617304924,-0.980664270337513,0.693460002129257,0.157828314811809,-0.294397307516135,-0.679684296202538,-0.620012709026128,0.757087391277878,-1.14868706247165,-1.08325939678843,-0.893072851713328,-0.46408184173589,0.19275941953515,-0.262609071743782,0.682961510304722,0.42348542593993,-0.0996190289941978,-0.403024575848804,-1.01607469158074,-0.247559061763354,-0.0774739539132838,-1.35438241634949,-0.907812433305708,-0.0581624520061723,-0.765176576343208,0.491836804408365,-0.216115192288271,-0.0070765547151268,0.296700518352623,1.97238507801183,-0.560113110329382,0.170377752298634,0.539529318320035,-1.00672305489599,-0.896252094152487,-0.065560505518647,0.700196737858334,0.711749460696865,0.162450239434577,0.365727346443862,-0.603982894134447,0.542985707218349,-0.805573835569874,-0.216579423605594
,76,418.444838662032,397.530531453171,415.546336624619,242.676577207525,2.23870905563064,2.06940656921074,2.88901329129567,265.300163493394,0.218363593281708,-0.446041190325218,-0.215687163869518,-0.087485933081723,0.0821429226745067,-0.161603587425986,0.773379626571739,0.551903045431061,0.533500092858958,0.331299884473367,-0.206170047861292,0.494463424166611,-0.369488352475344,-0.213959986750922,-0.26519287138882,0.0146876091764057,-0.622660950939746,-0.435778080534476,-0.480483851520944,-0.182073927062959,0.689134855063799,-0.438746015219408,0.378311910532659,0.77611886681683,0.0390108366190134,0.308005318379799,-0.0533715734643465,0.642893009978138,0.109203471070543,1.28246368427364,0.411869929407715,0.861017002622646,0.386079895567093,0.0471757143969285,0.899892314710826,1.30259154134859,1.09271490917308,-0.00999226337461323,0.518038415707736,1.19675437375992,6.64887771147926,-0.317834092355838,-1.06426288490582,0.398332934111579,-0.519461952503832,-1.00700615640227,0.0333166929821118,-0.0428775967877755,0.0883633530960424,-0.344608100082439,-1.32257085295203,0.556086295029104,-1.57021633311854,0.0285707996845304,-0.538146052828438,-0.801629686753756,-0.182873788995721,-0.243625909807861,0.323731297461791,0.198919123342137,0.294823098697805,-0.658115153393283,-1.08392772781389,-0.480012422799007,0.477754721445308,-0.982290445089006,-0.877941576044748,-0.391807226339097,-1.31158431383818,-0.325302736282879,-0.572653920135622,-0.2172284834582,-0.167316631619087,1.96009062186175,-0.835509495848271,-0.5179628339028,0.21624681394411,-1.35410353341871,-0.503282560551668,0.112874743718407,0.38570967986584,-0.186968328618605,-0.413333695674851,0.0600922952849032,-1.10859130038466,-0.512090790069976,-0.962750284058075,-0.549944946363382
,76.5,417.453310976661,397.636000392663,410.522462579499,238.735032020594,2.02800254870272,2.21345365934121,2.80961627410062,267.515200290029,-0.31038015174687,-0.321647810882212,-1.24510391541583,-0.489738436696086,-0.63471761457123,0.0687350716654009,0.335924535892957,0.272018363224049,0.672015925497305,0.500753282753692,-0.856561918085788,-0.135955213807506,-0.581248682921398,-0.992336589121464,-0.249017236256236,-0.486920935705996,0.14198418341374,-0.978866117421433,-0.633925015554837,-0.692185022799038,0.440720235396896,-0.662765314921387,1.22632996794113,0.231806778636098,-0.412549756486328,-0.35188428444377,-0.691684300308168,0.560345259680219,0.0723391069790296,1.46975683096633,0.184758103843933,0.791020919299285,0.247466319192881,-0.603586848714656,0.681557250176922,0.917858237144571,1.26181897133881,0.0382064329295986,0.795816546319088,1.02574016338792,6.60425283637312,-0.206101328622765,-1.25906845617607,0.226507442888362,0.0361038574156964,-0.50078127391879,-0.042564054812658,-0.294218024184943,0.43668713707217,0.00321161079142485,-1.37133232544585,0.445812845807097,-1.29788901896262,0.6372592995113,0.144969267651902,-0.178194415305313,-0.0272612131534515,-0.00622201647331622,0.654099332626913,0.235731052673088,0.702419148789147,-0.166163590383576,-0.663452292553245,0.0017976973297209,0.839068442349117,-0.260391883678608,0.345837672403093,0.127701415617821,-1.2160308580282,-1.08885154877964,-0.496807491110189,-0.0273144289887455,-0.0772767592881678,2.4082197636443,-0.0284688530136918,-0.726647771552337,-0.120561984338849,-0.921361396006944,-0.151582340620848,-0.109853888874511,-0.198154842728627,-0.790295308601287,-0.472290924073889,0.208176321049223,-0.933003843845313,-0.57659098317248,-1.48048642941455,-0.444395424423305
,77,418.08834660636,398.268688440257,406.510396238587,237.47221059001,1.72752004566888,2.43707085529854,2.29103526752289,266.357434576288,-0.894199824622831,-0.257276455526323,-1.71845161743971,-0.469655697493067,-1.52447110450487,-0.204281309577368,-0.51835896283626,-0.349239560190711,-0.105581553141803,-0.680800019917285,-1.15564249423454,-0.920886584149116,-1.07203394330361,-1.17847153991818,-0.35463965658198,-1.25063124108914,0.0572465694320954,-1.05871437226699,-0.289197062855635,-1.18578933546456,0.382153391899294,-0.464687185061109,0.929148521122386,-0.110202095507304,-0.817522526113521,-0.956840764891581,-0.960990797228249,0.677412358433912,-0.0452447456231653,0.741670262601417,0.334404612143317,0.882619860938064,0.033455077331439,-0.77626459275649,0.107432551700015,0.386427705620974,1.28054502740503,0.156241226222505,0.479617110735603,0.511051973613291,6.7928408736019,-0.513209491458952,-0.868197128408099,-0.189779412825828,0.153433388844746,0.518398024013266,0.0771163736057474,-0.53108676089073,0.803913275007631,0.21125626985139,-0.925544547213065,0.175756720756908,-0.3762693018204,0.821878424738657,0.132892547452172,0.165384770324692,-0.345434500086014,0.168136024163516,0.643423234593115,0.198096438082871,0.54372683919388,0.330904269589382,-0.607229936894498,0.425971128274909,0.75384063070635,0.252243794472975,0.77368531870394,0.36547280225966,-0.69874660928582,-0.957697705852468,-0.545873189875863,-0.233395117538691,-0.577089561836033,2.83072605212362,0.420763741268843,-0.990640152539243,-0.347629528047435,-0.769142879597098,0.428734538022184,-0.532563548842234,0.0206810021273895,-0.929300671584258,0.456014720521694,0.660480052920775,-0.361692249651469,0.438011014312735,-1.01827091683515,-0.316048308320319
,77.5,419.274834493305,400.46786827378,405.458723811835,238.181626768271,1.79058665464925,2.67403402829888,1.93441294132316,265.770510025799,-0.818959100510483,0.524290994756768,-1.14268868953161,-0.0471251999181277,-1.3185865118686,-0.167771684192815,-0.982513807926466,-0.529113785562288,-0.049161802503022,-1.39706570992769,-0.652284774466921,-0.599876625422269,-0.945588110782353,-0.690184046926277,-0.601887609278322,-1.04418937787307,-0.361958339571061,-0.40365476354043,-0.304796154991152,-0.874960387304213,0.117918901599808,0.386450505469895,0.848744580048617,0.133989784664493,-0.405392971532592,-0.540488616659445,-0.315629246585274,0.695623788173521,0.0316272667307089,0.0568558710600087,0.698369146792913,0.960355358605284,0.258385670395228,-0.474790180004959,-0.148339304537728,-0.287899415295556,0.713395265253325,0.288802778841557,0.72376582102612,0.412669050395721,6.81561613123125,-0.0236887253038844,-0.142751758888664,-0.701328146312676,0.0843233723473418,1.11808029038036,-0.154684035252387,-0.324435816269556,1.44447998281976,0.491517454893881,-0.533795260605928,-0.33157267593981,0.496634658052415,1.49308785671656,-0.0452708136391493,-0.119082082480986,-0.365602881242069,0.249908206707516,0.265639322292714,0.546024685670659,0.620031300868675,0.330339658925197,-0.388780455147241,0.570607795877606,0.809314687065864,1.02643883235021,0.695234514321271,0.246861716525359,0.0560879491775381,-0.136176142899728,-0.134405544748802,-0.299496372752344,-0.583288101559162,3.15432176755201,0.528787145683566,-0.891232518707227,0.236820831131922,-0.338959519461582,1.3092681892,-0.264218558765378,0.323783104787026,-0.450023342136319,1.26159959356363,0.909452257312694,-0.0872009143399737,0.786725257107605,0.346957088723002,0.249128399748429
