Temperatura,1000,100,10,1,0.1,0.01,0.001
89,0.1014427,0.11513744,0.10718173,0.109533004,0.16340232,0.06767808,0.08658835
89.5,0.099271198,0.122286325,0.105500078,0.09866096,0.16802381,0.08585287,0.090121938
90,0.098533474,0.12402568,0.104116425,0.10523285,0.16055296,0.09754628,0.08711578
90.5,0.094660547,0.125868708,0.110131128,0.101890098,0.165829025,0.077499593,0.09721433
91,0.10757262,0.12424976,0.10558611,0.1108997,0.16578898,0.08424808,0.082603015
91.5,0.094397108,0.12144915,0.101038413,0.111818525,0.158950505,0.08151944,0.097315552
92,0.089029536,0.12230794,0.11355114,0.10147827,0.1719219,0.09143768,0.09346115
92.5,0.09055587,0.117182297,0.11200946,0.115516965,0.168532255,0.087301812,0.094797608
93,0.09847674,0.11291218,0.10400409,0.092251055,0.16608532,0.07229984,0.10001343
93.5,0.10309369,0.114816065,0.104567975,0.09873362,0.16382765,0.0747466,0.094729593
94,0.09614802,0.11558921,0.12127073,0.10294774,0.15662956,0.06599589,0.08897623
94.5,0.097712023,0.12452389,0.109201635,0.09693235,0.166766915,0.08254692,0.087982055
95,0.09274802,0.1264746,0.099570826,0.114639305,0.1608046,0.07520189,0.08953692
95.5,0.098145233,0.117352928,0.104731825,0.107965828,0.17001632,0.070395665,0.091897535
96,0.08920666,0.12038742,0.10587352,0.095601186,0.17711468,0.063905664,0.10082318
96.5,0.106173223,0.12984921,0.102359672,0.103969995,0.165806955,0.076234658,0.08869755
97,0.102865845,0.12203335,0.10556641,0.109259486,0.17234373,0.06910796,0.090348944
97.5,0.099225203,0.112656788,0.100258825,0.09957005,0.16501896,0.06863756,0.09366395
98,0.09993935,0.123869196,0.09765527,0.10156445,0.17321236,0.063912444,0.08493345
98.5,0.096252735,0.11742437,0.107136193,0.10328589,0.166787885,0.072826823,0.090656405
99,0.09595292,0.13153519,0.10164996,0.0983108,0.18424253,0.070050225,0.090821326
99.5,0.090131935,0.114392015,0.096031355,0.091102168,0.16460696,0.071785815,0.08383999
